RECORDED = 2022-01-14--13:07:11
radicl VERSION = 0.5.1
FIRMWARE REVISION = 1.46
HARDWARE REVISION = 1
MODEL NUMBER = 3
SAMPLE RATE = 16000
Sensor2,Sensor3,force
114,2369,13.958501446242735
114,2369,18.190794653339253
113,2368,18.190794653339253
114,2366,30.867947011051
116,2368,22.419794111250667
114,2363,26.64550862782926
114,2366,18.190794653339253
113,2367,9.722905681919656
112,2367,18.190794653339253
114,2366,13.958501446242735
114,2368,13.958501446242735
114,2368,18.190794653339253
112,2366,18.190794653339253
112,2370,9.722905681919656
111,2366,5.483998552503181
114,2367,22.419794111250667
114,2366,9.722905681919656
111,2367,22.419794111250667
114,2368,13.958501446242735
113,2367,18.190794653339253
115,2368,13.958501446242735
113,2364,26.64550862782926
113,2366,1.2417712500027847
112,2368,1.2417712500027847
114,2367,18.190794653339253
115,2367,18.190794653339253
113,2366,22.419794111250667
111,2365,9.722905681919656
115,2371,9.722905681919656
115,2365,22.419794111250667
114,2366,9.722905681919656
112,2367,35.08711806888459
110,2368,22.419794111250667
113,2366,18.190794653339253
114,2366,18.190794653339253
112,2367,30.867947011051
115,2369,9.722905681919656
113,2368,13.958501446242735
113,2368,18.190794653339253
112,2367,9.722905681919656
111,2369,9.722905681919656
113,2367,13.958501446242735
114,2367,18.190794653339253
112,2371,5.483998552503181
114,2368,26.64550862782926
114,2367,22.419794111250667
113,2365,9.722905681919656
112,2369,18.190794653339253
113,2366,13.958501446242735
111,2368,22.419794111250667
114,2368,18.190794653339253
112,2368,22.419794111250667
114,2368,13.958501446242735
112,2366,18.190794653339253
114,2367,13.958501446242735
114,2366,30.867947011051
113,2367,22.419794111250667
115,2365,18.190794653339253
113,2366,26.64550862782926
114,2368,9.722905681919656
114,2366,26.64550862782926
112,2366,18.190794653339253
113,2367,9.722905681919656
115,2367,30.867947011051
112,2367,13.958501446242735
115,2366,13.958501446242735
113,2366,22.419794111250667
115,2370,13.958501446242735
115,2366,13.958501446242735
112,2367,5.483998552503181
117,2367,13.958501446242735
113,2361,30.867947011051
114,2366,18.190794653339253
113,2366,18.190794653339253
112,2368,13.958501446242735
115,2367,13.958501446242735
112,2366,30.867947011051
112,2368,13.958501446242735
114,2362,26.64550862782926
113,2368,5.483998552503181
112,2368,9.722905681919656
114,2363,22.419794111250667
113,2365,13.958501446242735
112,2367,13.958501446242735
115,2370,-3.003785033492022
114,2367,18.190794653339253
115,2368,9.722905681919656
114,2368,30.867947011051
114,2367,13.958501446242735
113,2365,13.958501446242735
113,2365,22.419794111250667
111,2366,30.867947011051
115,2366,5.483998552503181
114,2365,26.64550862782926
114,2366,18.190794653339253
112,2368,9.722905681919656
113,2366,5.483998552503181
114,2366,18.190794653339253
113,2368,26.64550862782926
110,2367,9.722905681919656
114,2370,5.483998552503181
113,2366,9.722905681919656
113,2368,1.2417712500027847
113,2367,30.867947011051
112,2366,13.958501446242735
112,2367,13.958501446242735
114,2364,13.958501446242735
115,2366,18.190794653339253
112,2366,18.190794653339253
113,2366,39.30303060918959
115,2366,18.190794653339253
113,2366,13.958501446242735
112,2368,13.958501446242735
112,2369,18.190794653339253
117,2365,5.483998552503181
113,2365,26.64550862782926
112,2369,9.722905681919656
116,2366,13.958501446242735
116,2366,26.64550862782926
113,2366,18.190794653339253
114,2366,39.30303060918959
114,2365,22.419794111250667
113,2364,26.64550862782926
114,2367,35.08711806888459
113,2368,18.190794653339253
114,2368,13.958501446242735
114,2365,9.722905681919656
113,2364,18.190794653339253
114,2368,30.867947011051
113,2366,9.722905681919656
113,2366,22.419794111250667
115,2368,13.958501446242735
116,2366,13.958501446242735
116,2366,22.419794111250667
113,2368,13.958501446242735
115,2366,18.190794653339253
112,2369,5.483998552503181
112,2366,18.190794653339253
109,2367,22.419794111250667
113,2366,13.958501446242735
112,2366,26.64550862782926
113,2369,9.722905681919656
113,2366,22.419794111250667
112,2368,30.867947011051
113,2365,22.419794111250667
112,2367,30.867947011051
114,2363,18.190794653339253
114,2367,39.30303060918959
115,2366,18.190794653339253
114,2368,43.51569343997835
115,2366,13.958501446242735
113,2364,13.958501446242735
115,2366,30.867947011051
112,2365,9.722905681919656
116,2370,18.190794653339253
115,2366,13.958501446242735
113,2366,1.2417712500027847
112,2369,18.190794653339253
111,2366,13.958501446242735
113,2367,18.190794653339253
114,2366,22.419794111250667
112,2368,18.190794653339253
115,2367,5.483998552503181
115,2366,22.419794111250667
113,2366,18.190794653339253
113,2363,39.30303060918959
114,2364,18.190794653339253
114,2364,22.419794111250667
114,2367,26.64550862782926
111,2366,18.190794653339253
115,2368,22.419794111250667
116,2368,18.190794653339253
114,2367,22.419794111250667
113,2368,22.419794111250667
113,2368,26.64550862782926
112,2366,18.190794653339253
112,2367,9.722905681919656
112,2367,26.64550862782926
114,2366,26.64550862782926
114,2366,13.958501446242735
113,2365,13.958501446242735
113,2366,39.30303060918959
114,2367,18.190794653339253
114,2364,18.190794653339253
114,2368,1.2417712500027847
114,2366,26.64550862782926
114,2366,26.64550862782926
114,2363,13.958501446242735
112,2366,13.958501446242735
112,2367,13.958501446242735
113,2369,18.190794653339253
112,2366,13.958501446242735
116,2368,18.190794653339253
114,2366,13.958501446242735
114,2364,18.190794653339253
113,2366,30.867947011051
113,2366,9.722905681919656
114,2365,30.867947011051
114,2368,18.190794653339253
114,2364,13.958501446242735
113,2368,5.483998552503181
112,2366,18.190794653339253
114,2370,18.190794653339253
114,2366,30.867947011051
112,2367,22.419794111250667
112,2367,13.958501446242735
112,2366,13.958501446242735
114,2368,9.722905681919656
114,2366,22.419794111250667
114,2369,18.190794653339253
114,2364,18.190794653339253
112,2369,18.190794653339253
113,2366,13.958501446242735
113,2365,22.419794111250667
112,2368,18.190794653339253
112,2366,13.958501446242735
113,2366,18.190794653339253
114,2368,5.483998552503181
112,2366,18.190794653339253
112,2368,9.722905681919656
112,2366,30.867947011051
112,2371,9.722905681919656
113,2367,13.958501446242735
113,2366,18.190794653339253
111,2369,5.483998552503181
115,2366,22.419794111250667
114,2365,5.483998552503181
111,2370,5.483998552503181
113,2368,13.958501446242735
114,2368,1.2417712500027847
113,2368,9.722905681919656
112,2367,30.867947011051
112,2368,9.722905681919656
115,2366,13.958501446242735
112,2366,9.722905681919656
114,2368,18.190794653339253
112,2369,22.419794111250667
114,2369,5.483998552503181
113,2367,30.867947011051
113,2367,18.190794653339253
113,2366,22.419794111250667
112,2368,22.419794111250667
114,2366,18.190794653339253
113,2367,30.867947011051
113,2369,18.190794653339253
112,2367,13.958501446242735
112,2368,22.419794111250667
113,2362,26.64550862782926
114,2370,9.722905681919656
113,2367,18.190794653339253
114,2370,18.190794653339253
112,2366,5.483998552503181
115,2366,39.30303060918959
114,2366,13.958501446242735
115,2368,18.190794653339253
112,2365,22.419794111250667
116,2368,5.483998552503181
113,2366,18.190794653339253
114,2366,18.190794653339253
113,2369,5.483998552503181
114,2367,18.190794653339253
114,2367,13.958501446242735
113,2369,-3.003785033492022
112,2366,9.722905681919656
115,2369,-3.003785033492022
113,2362,13.958501446242735
114,2366,26.64550862782926
114,2368,30.867947011051
115,2367,43.51569343997835
115,2364,22.419794111250667
113,2365,18.190794653339253
114,2366,30.867947011051
114,2366,22.419794111250667
112,2366,30.867947011051
112,2371,-3.003785033492022
112,2366,26.64550862782926
114,2370,5.483998552503181
112,2368,5.483998552503181
115,2366,26.64550862782926
112,2368,18.190794653339253
113,2366,1.2417712500027847
110,2347,172.54444138328836
113,2374,-37.08913557023334
112,2355,106.32166015625262
115,2367,22.419794111250667
113,2370,-11.504919775223243
116,2374,-32.81663035290694
115,2373,-24.281809443840757
112,2364,35.08711806888459
112,2386,-97.26608273384045
114,2373,-3.003785033492022
108,2352,139.53027697711514
116,2385,-62.79604845376889
114,2367,30.867947011051
114,2342,172.54444138328836
113,2377,-32.81663035290694
112,2372,30.867947011051
114,2371,-11.504919775223243
114,2373,-3.003785033492022
112,2376,-7.2526791059353855
114,2376,-20.019476136250887
112,2368,47.725115369168634
114,2364,30.867947011051
113,2365,39.30303060918959
112,2368,13.958501446242735
112,2366,22.419794111250667
113,2368,13.958501446242735
114,2368,13.958501446242735
114,2366,26.64550862782926
114,2372,-11.504919775223243
114,2366,35.08711806888459
112,2377,-37.08913557023334
113,2364,56.134271754512156
117,2345,-37.08913557023334
111,2366,39.30303060918959
112,2375,-3.003785033492022
113,2369,-41.365049040017766
113,2379,-54.21332704352244
112,2368,18.190794653339253
112,2374,-24.281809443840757
113,2362,81.28487529790436
112,2379,-54.21332704352244
112,2363,81.28487529790436
114,2359,-101.59063657177467
115,2387,-123.26668749361852
115,2382,-58.50296160256403
116,2378,-32.81663035290694
113,2376,-3.003785033492022
113,2378,-20.019476136250887
114,2383,-71.39261426438316
113,2369,22.419794111250667
113,2365,22.419794111250667
112,2368,18.190794653339253
112,2369,18.190794653339253
112,2368,9.722905681919656
110,2369,5.483998552503181
112,2367,9.722905681919656
116,2369,22.419794111250667
113,2364,35.08711806888459
114,2364,18.190794653339253
115,2363,30.867947011051
114,2366,18.190794653339253
114,2365,26.64550862782926
115,2366,39.30303060918959
116,2366,13.958501446242735
115,2365,5.483998552503181
114,2367,9.722905681919656
112,2368,9.722905681919656
114,2366,35.08711806888459
114,2366,18.190794653339253
113,2364,22.419794111250667
114,2369,35.08711806888459
113,2366,18.190794653339253
115,2369,-7.2526791059353855
115,2366,47.725115369168634
114,2366,18.190794653339253
111,2363,22.419794111250667
112,2366,9.722905681919656
113,2365,18.190794653339253
112,2368,5.483998552503181
113,2366,13.958501446242735
118,2367,35.08711806888459
114,2368,13.958501446242735
113,2364,26.64550862782926
110,2370,18.190794653339253
113,2368,9.722905681919656
113,2369,5.483998552503181
112,2370,5.483998552503181
115,2368,13.958501446242735
113,2366,5.483998552503181
113,2364,18.190794653339253
113,2366,30.867947011051
114,2365,5.483998552503181
114,2367,22.419794111250667
113,2368,5.483998552503181
113,2368,18.190794653339253
111,2370,1.2417712500027847
112,2369,18.190794653339253
114,2366,35.08711806888459
112,2370,-3.003785033492022
115,2366,13.958501446242735
115,2366,22.419794111250667
114,2366,26.64550862782926
113,2368,18.190794653339253
112,2369,9.722905681919656
114,2368,18.190794653339253
114,2366,18.190794653339253
112,2369,1.2417712500027847
113,2363,9.722905681919656
116,2368,18.190794653339253
114,2366,26.64550862782926
109,2368,26.64550862782926
113,2367,5.483998552503181
112,2367,5.483998552503181
112,2367,13.958501446242735
113,2367,18.190794653339253
112,2368,22.419794111250667
114,2368,13.958501446242735
113,2367,26.64550862782926
114,2367,9.722905681919656
114,2368,13.958501446242735
114,2369,22.419794111250667
112,2366,30.867947011051
115,2368,18.190794653339253
114,2368,9.722905681919656
112,2368,13.958501446242735
113,2367,18.190794653339253
111,2367,13.958501446242735
111,2369,1.2417712500027847
114,2371,5.483998552503181
112,2369,5.483998552503181
113,2366,18.190794653339253
112,2368,9.722905681919656
114,2367,5.483998552503181
114,2366,30.867947011051
115,2366,13.958501446242735
113,2366,13.958501446242735
113,2370,5.483998552503181
111,2368,13.958501446242735
113,2368,18.190794653339253
110,2366,22.419794111250667
112,2364,13.958501446242735
114,2364,22.419794111250667
112,2366,22.419794111250667
114,2365,13.958501446242735
116,2367,30.867947011051
115,2366,13.958501446242735
113,2366,18.190794653339253
112,2368,22.419794111250667
114,2369,9.722905681919656
112,2366,30.867947011051
112,2368,13.958501446242735
113,2365,22.419794111250667
112,2368,9.722905681919656
113,2366,22.419794111250667
113,2369,9.722905681919656
112,2366,9.722905681919656
113,2368,26.64550862782926
112,2368,9.722905681919656
113,2366,13.958501446242735
113,2366,13.958501446242735
110,2367,5.483998552503181
111,2367,9.722905681919656
115,2366,5.483998552503181
114,2365,35.08711806888459
114,2366,9.722905681919656
113,2363,43.51569343997835
112,2366,18.190794653339253
114,2366,1.2417712500027847
114,2366,9.722905681919656
111,2368,9.722905681919656
115,2369,1.2417712500027847
112,2368,13.958501446242735
112,2368,1.2417712500027847
112,2370,9.722905681919656
112,2371,13.958501446242735
112,2367,13.958501446242735
114,2367,30.867947011051
113,2367,9.722905681919656
116,2369,9.722905681919656
114,2368,5.483998552503181
112,2366,5.483998552503181
113,2367,39.30303060918959
112,2368,18.190794653339253
113,2363,22.419794111250667
112,2369,18.190794653339253
113,2368,26.64550862782926
113,2368,9.722905681919656
113,2368,1.2417712500027847
112,2367,26.64550862782926
113,2365,13.958501446242735
114,2367,18.190794653339253
113,2369,5.483998552503181
112,2368,35.08711806888459
116,2366,35.08711806888459
115,2363,13.958501446242735
113,2365,26.64550862782926
112,2367,5.483998552503181
116,2366,30.867947011051
115,2363,18.190794653339253
115,2364,22.419794111250667
113,2368,13.958501446242735
114,2368,35.08711806888459
114,2367,9.722905681919656
113,2367,26.64550862782926
114,2367,13.958501446242735
112,2367,13.958501446242735
114,2365,35.08711806888459
116,2368,9.722905681919656
114,2367,30.867947011051
112,2366,18.190794653339253
114,2360,30.867947011051
113,2368,18.190794653339253
114,2366,22.419794111250667
113,2367,30.867947011051
114,2366,9.722905681919656
112,2365,22.419794111250667
113,2370,18.190794653339253
111,2368,9.722905681919656
113,2366,18.190794653339253
111,2366,30.867947011051
112,2368,18.190794653339253
112,2366,13.958501446242735
115,2366,26.64550862782926
115,2366,22.419794111250667
114,2368,22.419794111250667
115,2368,22.419794111250667
116,2364,18.190794653339253
113,2366,13.958501446242735
111,2364,9.722905681919656
113,2367,22.419794111250667
115,2364,13.958501446242735
114,2368,39.30303060918959
112,2368,18.190794653339253
114,2367,18.190794653339253
113,2366,13.958501446242735
114,2366,26.64550862782926
113,2367,30.867947011051
116,2363,9.722905681919656
114,2370,5.483998552503181
113,2368,22.419794111250667
113,2366,26.64550862782926
113,2368,30.867947011051
114,2366,22.419794111250667
112,2370,5.483998552503181
112,2369,13.958501446242735
113,2369,18.190794653339253
112,2369,5.483998552503181
113,2366,18.190794653339253
113,2369,22.419794111250667
112,2367,30.867947011051
114,2368,18.190794653339253
114,2369,13.958501446242735
112,2366,5.483998552503181
114,2366,18.190794653339253
114,2367,9.722905681919656
114,2365,18.190794653339253
116,2366,26.64550862782926
114,2363,18.190794653339253
115,2366,26.64550862782926
113,2367,13.958501446242735
114,2368,22.419794111250667
112,2366,18.190794653339253
114,2369,13.958501446242735
113,2366,13.958501446242735
113,2366,9.722905681919656
115,2366,30.867947011051
115,2366,18.190794653339253
112,2365,30.867947011051
114,2365,18.190794653339253
112,2366,13.958501446242735
116,2369,5.483998552503181
113,2365,18.190794653339253
113,2368,18.190794653339253
113,2369,9.722905681919656
112,2364,22.419794111250667
112,2368,9.722905681919656
112,2367,22.419794111250667
113,2366,22.419794111250667
115,2366,18.190794653339253
112,2368,30.867947011051
114,2367,26.64550862782926
112,2366,22.419794111250667
114,2368,9.722905681919656
117,2367,26.64550862782926
111,2369,9.722905681919656
114,2362,18.190794653339253
113,2368,5.483998552503181
112,2366,18.190794653339253
115,2365,35.08711806888459
112,2367,9.722905681919656
113,2366,18.190794653339253
114,2371,13.958501446242735
111,2368,5.483998552503181
112,2368,18.190794653339253
113,2368,13.958501446242735
114,2364,39.30303060918959
115,2369,13.958501446242735
114,2367,26.64550862782926
114,2368,18.190794653339253
116,2367,1.2417712500027847
114,2368,9.722905681919656
113,2366,18.190794653339253
112,2368,5.483998552503181
114,2366,18.190794653339253
113,2367,18.190794653339253
113,2369,9.722905681919656
113,2368,30.867947011051
112,2368,13.958501446242735
112,2367,13.958501446242735
113,2366,9.722905681919656
113,2368,5.483998552503181
113,2366,18.190794653339253
113,2369,30.867947011051
